일시,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),체감온도,습도범주
2017-01-07 19:00:00,5.8,,1.4,61.0,5.6,-1.1,1008.3,1018.9,,,,,,0.0,,1009,1.5,4.7,5.3,4.9,7.152712180665841,보통
2017-01-07 20:00:00,5.0,,1.8,60.0,5.2,-2.1,1008.1,1018.7,,,,,,0.0,,799,0.0,3.8,4.9,4.9,5.914297366734694,보통
2017-01-07 21:00:00,4.4,,1.4,59.0,4.9,-2.9,1008.4,1019.0,,,,,0.0,0.0,,888,-0.1,3.1,4.5,4.8,5.696809016656669,보통
2017-01-07 22:00:00,4.1,,1.6,61.0,5.0,-2.7,1008.7,1019.4,,,,,,0.0,,899,-0.3,2.7,4.1,4.7,5.162762607903182,보통
2017-01-07 23:00:00,3.8,,2.6,64.0,5.2,-2.3,1009.0,1019.7,,,,,,0.0,,870,-0.1,2.4,3.8,4.6,3.9891082811596057,보통
2017-01-08 00:00:00,4.3,,2.9,61.0,5.1,-2.5,1008.8,1019.4,,,,,7.0,0.0,,957,0.7,2.6,3.6,4.5,4.332366426672886,보통
2017-01-08 01:00:00,4.6,,2.6,57.0,4.8,-3.2,1008.5,1019.1,,,,,,2.0,39.0,1206,1.7,3.0,3.5,4.4,4.855905687019325,보통
2017-01-08 02:00:00,4.9,,1.9,56.0,4.9,-3.1,1008.2,1018.8,,,,,,7.0,32.0,1449,2.1,3.2,3.5,4.3,5.718605008549353,보통
2017-01-08 03:00:00,4.8,,2.0,58.0,5.0,-2.7,1007.8,1018.4,,,,,9.0,9.0,33.0,1429,2.4,3.4,3.5,4.3,5.526066121297909,보통
2017-01-08 04:00:00,4.4,,2.2,60.0,5.0,-2.7,1007.2,1017.8,,,,,3.0,1.0,37.0,1487,0.7,3.1,3.5,4.2,4.935007907961316,보통
2017-01-08 05:00:00,4.1,,1.6,61.0,5.0,-2.7,1006.3,1016.9,,,,,2.0,0.0,,1796,0.3,2.6,3.4,4.2,5.162762607903182,보통
2017-01-08 06:00:00,4.0,,2.7,64.0,5.2,-2.2,1005.8,1016.4,,,,,6.0,6.0,33.0,1572,0.5,2.6,3.3,4.2,4.136759851717514,보통
2017-01-08 07:00:00,4.2,,3.1,66.0,5.5,-1.5,1005.8,1016.4,,,,,5.0,5.0,43.0,1797,0.7,2.5,3.2,4.1,4.099757150683402,보통
2017-01-08 08:00:00,4.1,,2.6,68.0,5.6,-1.2,1005.6,1016.2,0.0,0.01,,,2.0,1.0,34.0,1592,0.6,2.5,3.1,4.1,4.314157308356999,보통
2017-01-08 09:00:00,4.8,,2.7,63.0,5.4,-1.6,1005.9,1016.5,0.8,0.25,,,3.0,3.0,32.0,1744,3.7,2.8,3.1,4.0,5.005795805829862,보통
2017-01-08 10:00:00,6.7,,3.0,61.0,6.0,-0.3,1005.9,1016.4,0.5,0.62,,,8.0,8.0,31.0,1795,7.0,4.6,3.3,3.9,6.896107328448599,보통
2017-01-08 11:00:00,9.2,,2.3,51.0,5.9,-0.4,1005.3,1015.7,0.9,0.98,,,6.0,5.0,30.0,1964,14.6,6.1,3.7,3.9,10.01477521649176,보통
2017-01-08 12:00:00,10.3,,2.0,49.0,6.1,0.0,1004.2,1014.6,0.7,1.26,,,8.0,8.0,30.0,1948,16.0,8.3,4.4,4.0,11.380840047648903,보통
2017-01-08 13:00:00,10.4,,0.9,49.0,6.2,0.1,1003.0,1013.4,0.0,0.72,,,9.0,9.0,29.0,1974,13.9,8.7,5.2,4.2,12.458333625756907,보통
2017-01-08 14:00:00,10.6,,2.7,50.0,6.3,0.5,1002.1,1012.4,0.0,0.73,,,9.0,9.0,28.0,1577,14.4,9.2,5.7,4.5,11.306306473144376,보통
2017-01-08 15:00:00,9.8,,2.9,53.0,6.4,0.6,1001.8,1012.2,0.0,0.54,,,10.0,1.0,19.0,1689,11.8,9.0,6.2,4.7,10.336384451932261,보통
2017-01-08 16:00:00,9.5,,2.6,54.0,6.4,0.6,1001.8,1012.1,0.0,0.31,,,10.0,10.0,23.0,1739,10.1,8.5,6.4,5.0,10.165039797910108,보통
2017-01-08 17:00:00,8.9,,2.3,55.0,6.2,0.3,1001.5,1011.9,0.0,0.19,,,9.0,9.0,26.0,1949,8.2,8.0,6.4,5.2,9.692418506228064,보통
2017-01-08 18:00:00,8.2,0.0,2.8,57.0,6.2,0.1,1001.5,1011.9,0.0,0.03,,,10.0,10.0,23.0,1897,6.5,7.1,6.3,5.3,8.643658850398776,보통
2017-01-08 19:00:00,7.4,,3.2,61.0,6.2,0.3,1001.8,1012.3,,,,,,9.0,20.0,1974,5.8,6.6,6.1,5.4,7.557656202006368,보통
2017-01-08 20:00:00,6.7,,3.1,67.0,6.5,0.9,1001.9,1012.4,,,,,10.0,2.0,19.0,1818,5.4,6.2,5.9,5.5,6.841465109134986,보통
2017-01-08 21:00:00,6.0,0.0,2.9,72.0,6.7,1.3,1002.0,1012.5,,,,,10.0,4.0,16.0,1181,4.9,5.8,5.8,5.5,6.188153816298512,높음
2017-01-08 22:00:00,5.4,,4.2,75.0,6.7,1.3,1002.2,1012.8,,,,,10.0,3.0,10.0,1017,4.7,5.6,5.6,5.5,4.8650946099863255,높음
2017-01-08 23:00:00,4.6,,2.8,75.0,6.3,0.5,1002.6,1013.2,,,,,10.0,6.0,5.0,931,4.3,5.4,5.4,5.4,4.723232260311594,높음
2017-01-09 00:00:00,4.0,0.0,3.4,75.0,6.1,0.0,1002.5,1013.1,,,,,9.0,9.0,10.0,822,3.7,5.1,5.3,5.4,3.705832597632133,높음
2017-01-09 01:00:00,3.8,,3.3,73.0,5.8,-0.6,1002.7,1013.3,,,,,,9.0,10.0,883,3.6,4.9,5.2,5.4,3.5422458221245114,높음
2017-01-09 02:00:00,3.6,,1.9,77.0,6.1,0.0,1002.9,1013.5,,,,,,2.0,5.0,744,3.4,4.7,5.0,5.3,4.339456427234401,높음
2017-01-09 03:00:00,3.4,0.0,2.4,75.0,5.8,-0.6,1003.2,1013.8,,,,,10.0,7.0,11.0,767,3.2,4.5,4.9,5.3,3.704306411462872,높음
2017-01-09 04:00:00,3.2,,3.3,76.0,5.8,-0.6,1003.0,1013.6,,,,,10.0,8.0,5.0,658,3.1,4.4,4.8,5.2,2.8813695718921766,높음
2017-01-09 05:00:00,3.0,,2.9,74.0,5.6,-1.1,1003.2,1013.8,,,,,10.0,8.0,5.0,720,2.9,4.2,4.7,5.2,2.913234893429762,높음
2017-01-09 06:00:00,2.7,0.0,3.4,76.0,5.6,-1.1,1003.6,1014.3,,,,,10.0,9.0,5.0,731,2.7,4.1,4.6,5.1,2.2709466524613933,높음
2017-01-09 07:00:00,2.5,,3.5,74.0,5.4,-1.6,1004.4,1015.1,,,,,9.0,9.0,10.0,734,2.4,4.0,4.5,5.1,1.9915108624592128,높음
2017-01-09 08:00:00,1.9,,3.5,76.0,5.4,-1.8,1005.3,1016.0,0.0,0.01,,,7.0,7.0,10.0,491,1.0,3.6,4.4,5.0,1.3279106634158822,높음
2017-01-09 09:00:00,1.6,,3.0,70.0,4.8,-3.2,1006.1,1016.8,0.0,0.14,,,7.0,7.0,10.0,366,1.6,3.4,4.2,4.9,1.3157040363223258,보통
2017-01-09 10:00:00,1.7,,2.4,67.0,4.6,-3.7,1006.9,1017.6,0.1,0.33,,,6.0,6.0,10.0,433,4.3,3.5,4.1,4.9,1.8723562060773198,보통
2017-01-09 11:00:00,2.3,,2.9,63.0,4.5,-4.0,1007.2,1017.9,0.2,0.47,,,8.0,8.0,7.0,445,6.0,4.1,4.1,4.8,2.1490871447603883,보통
2017-01-09 12:00:00,3.2,,3.7,57.0,4.4,-4.5,1007.3,1018.0,0.8,1.13,,,7.0,7.0,7.0,527,11.6,5.7,4.4,4.8,2.655477188205526,보통
2017-01-09 13:00:00,3.9,,3.7,51.0,4.1,-5.3,1007.0,1017.6,0.9,1.22,,,4.0,4.0,9.0,615,14.5,6.4,4.7,4.8,3.4327063101329767,보통
2017-01-09 14:00:00,3.6,,4.0,49.0,3.9,-6.1,1006.5,1017.2,1.0,1.49,,,1.0,1.0,11.0,783,14.2,7.6,5.2,4.9,2.945748684490832,보통
2017-01-09 15:00:00,3.7,,3.7,44.0,3.5,-7.4,1006.6,1017.2,1.0,1.25,,,0.0,0.0,,990,11.6,7.7,5.6,5.1,3.210640846725134,보통
2017-01-09 16:00:00,3.5,,3.3,43.0,3.4,-7.9,1006.9,1017.6,1.0,0.84,,,0.0,0.0,,954,8.4,7.2,5.8,5.2,3.211807697008344,보통
2017-01-09 17:00:00,2.4,,3.7,46.0,3.3,-8.0,1007.5,1018.2,1.0,0.36,,,0.0,0.0,,980,2.2,6.0,5.8,5.4,1.7672153345741555,보통
2017-01-09 18:00:00,1.3,,3.1,47.0,3.2,-8.7,1007.8,1018.6,0.2,0.05,,,0.0,0.0,,1065,-0.7,4.3,5.5,5.5,0.9193759188795645,보통
2017-01-09 19:00:00,0.8,,4.2,48.0,3.1,-8.9,1008.4,1019.2,,,,,,0.0,,1061,-0.8,3.2,5.0,5.4,-0.28847894058264145,보통
2017-01-09 20:00:00,0.0,,3.3,51.0,3.1,-8.9,1008.8,1019.6,,,,,,0.0,,1062,-1.3,2.6,4.6,5.4,-0.6433037626802705,보통
2017-01-10 13:00:00,0.7,,4.1,44.0,2.8,-10.1,1012.0,1022.8,0.9,1.27,,,4.0,4.0,10.0,1935,11.8,0.7,1.7,3.3,-0.3468095602860065,보통
2017-01-10 14:00:00,0.8,,5.1,30.0,1.9,-14.8,1011.5,1022.3,1.0,1.6,,,0.0,0.0,,1915,10.7,2.2,1.9,3.2,-0.7272380664846383,낮음
2017-01-10 15:00:00,0.4,,5.1,28.0,1.8,-16.0,1011.6,1022.5,1.0,1.36,,,0.0,0.0,,2000,7.5,2.9,2.2,3.3,-1.1816707855553226,낮음
2017-01-11 14:00:00,1.0,,2.8,34.0,2.2,-13.1,1012.8,1023.6,1.0,1.49,,,3.0,3.0,14.0,2000,11.8,0.6,0.6,2.2,0.8028056702244124,낮음
2017-01-11 15:00:00,1.0,,4.4,39.0,2.6,-11.4,1012.7,1023.5,1.0,1.34,,,3.0,3.0,13.0,2000,9.5,1.0,0.6,2.2,-0.1675540961515929,낮음
2017-01-11 16:00:00,0.5,,4.3,31.0,2.0,-14.7,1012.7,1023.6,0.9,0.69,,,1.0,1.0,10.0,1933,4.3,0.7,0.6,2.2,-0.6775979318172605,낮음
2017-01-12 12:00:00,0.0,,4.0,32.0,2.0,-14.7,1007.8,1018.6,1.0,1.34,,,0.0,0.0,,1793,10.3,0.3,0.7,2.0,-1.0735183410113276,낮음
2017-01-12 13:00:00,0.4,,4.3,30.0,1.9,-15.2,1006.6,1017.4,1.0,1.66,,,1.0,0.0,,1869,12.0,0.6,0.7,2.0,-0.7898203014546552,낮음
2017-01-12 14:00:00,0.9,,4.4,28.0,1.8,-15.6,1005.9,1016.7,1.0,1.62,,,1.0,1.0,14.0,1774,12.1,1.4,0.9,2.0,-0.2799609872904638,낮음
2017-01-12 15:00:00,0.2,,5.7,23.0,1.4,-18.5,1006.0,1016.8,1.0,1.42,,,0.0,0.0,,1994,7.6,2.1,1.0,2.1,-1.6719909195626856,낮음
2017-01-12 16:00:00,0.6,,4.2,23.0,1.5,-18.2,1005.8,1016.6,1.0,0.98,,,0.0,0.0,,2000,5.2,2.1,1.3,2.1,-0.5125473558247704,낮음
2017-01-16 13:00:00,0.7,,1.7,24.0,1.5,-17.6,1018.1,1029.0,1.0,1.73,,,0.0,0.0,,1799,15.6,0.3,-0.6,0.5,1.4797116858568522,낮음
2017-01-16 14:00:00,2.3,,1.0,21.0,1.5,-17.8,1017.8,1028.6,1.0,1.69,,,0.0,0.0,,1920,16.7,0.8,-0.5,0.5,4.091400000000001,낮음
2017-01-16 15:00:00,3.0,,0.9,17.0,1.3,-19.7,1018.1,1028.9,1.0,1.42,,,0.0,0.0,,1999,12.4,1.1,-0.4,0.5,4.974181176448745,낮음
2017-01-16 16:00:00,3.0,,1.7,18.0,1.4,-19.0,1018.1,1028.9,1.0,0.99,,,0.0,0.0,,2000,7.8,1.1,-0.3,0.5,3.9019184506457707,낮음
2017-01-16 17:00:00,2.2,,0.9,19.0,1.4,-19.1,1018.3,1029.1,1.0,0.43,,,0.0,0.0,,2000,-2.4,0.6,-0.3,0.6,4.165083614361377,낮음
2017-01-16 18:00:00,0.0,,2.1,25.0,1.5,-17.7,1018.7,1029.7,0.3,0.06,,,1.0,0.0,,2000,-3.9,0.0,-0.3,0.6,0.3168877881895771,낮음
2017-01-17 12:00:00,0.0,,1.4,32.0,2.0,-14.7,1020.9,1031.9,1.0,1.34,,,4.0,0.0,,1377,11.5,-0.3,-0.7,0.5,1.1211133583421287,낮음
2017-01-17 13:00:00,2.2,,2.3,28.0,2.0,-14.4,1020.5,1031.4,1.0,1.21,,,8.0,0.0,,1772,11.4,0.1,-0.6,0.5,2.493118643672207,낮음
2017-01-17 14:00:00,2.8,,0.9,27.0,2.0,-14.3,1020.0,1030.8,1.0,1.2,,,7.0,0.0,,1222,10.0,0.4,-0.5,0.5,4.771906785926903,낮음
2017-01-17 15:00:00,2.7,,1.8,29.0,2.1,-13.6,1019.9,1030.7,1.0,1.0,,,3.0,0.0,,1246,8.6,0.7,-0.4,0.5,3.4829698550003347,낮음
2017-01-17 16:00:00,3.1,,1.7,28.0,2.1,-13.6,1019.7,1030.5,1.0,0.74,,,0.0,0.0,,1049,5.1,0.8,-0.3,0.5,4.0072317882452895,낮음
2017-01-17 17:00:00,2.2,,1.0,32.0,2.3,-12.8,1019.3,1030.2,1.0,0.33,,,7.0,0.0,,1054,-1.3,0.3,-0.3,0.5,3.9896000000000003,낮음
2017-01-17 18:00:00,0.8,,1.2,35.0,2.3,-12.9,1019.6,1030.5,0.0,0.06,,,3.0,0.0,,1124,-3.2,0.0,-0.3,0.5,2.2372249230943084,낮음
2017-01-18 11:00:00,0.8,,1.8,57.0,3.7,-6.7,1020.2,1031.1,0.8,0.81,,,8.0,8.0,10.0,497,7.0,-0.3,-0.4,0.6,1.4744819105241236,보통
2017-01-18 12:00:00,1.9,,0.7,58.0,4.1,-5.5,1019.3,1030.2,0.2,0.67,,,8.0,8.0,8.0,434,4.9,0.0,-0.3,0.6,4.273107193202437,보통
2017-01-18 13:00:00,1.5,,1.3,74.0,5.0,-2.6,1018.7,1029.6,0.0,0.37,,,10.0,8.0,5.0,249,3.5,0.1,-0.3,0.6,2.8150453165647726,높음
2017-01-18 14:00:00,2.0,,0.8,70.0,4.9,-2.9,1017.9,1028.7,0.0,0.55,,,9.0,9.0,6.0,294,6.4,0.3,-0.2,0.6,4.156968550225183,보통
2017-01-18 15:00:00,2.5,0.0,1.5,67.0,4.9,-3.0,1018.2,1029.0,0.0,0.47,,,7.0,7.0,6.0,333,4.5,0.3,-0.2,0.6,3.5993641143135697,보통
2017-01-18 16:00:00,2.5,,2.4,64.0,4.7,-3.6,1018.7,1029.5,0.3,0.52,,,4.0,4.0,7.0,371,4.2,0.4,-0.2,0.6,2.7344504203764037,보통
2017-01-18 17:00:00,2.1,,1.8,68.0,4.8,-3.2,1018.5,1029.3,0.0,0.28,,,5.0,5.0,7.0,305,0.3,0.2,-0.2,0.6,2.848710504113109,보통
2017-01-18 18:00:00,1.0,,1.9,67.0,4.4,-4.4,1018.6,1029.5,0.0,0.04,,,4.0,4.0,10.0,354,-1.8,0.0,-0.2,0.6,1.5811592646044996,보통
2017-01-18 19:00:00,0.2,,1.7,65.0,4.0,-5.6,1018.6,1029.5,,,,,,0.0,56.0,405,-3.0,0.0,-0.2,0.6,0.9531449978592607,보통
2017-01-19 12:00:00,1.2,,1.1,44.0,2.9,-9.7,1014.6,1025.5,1.0,1.24,,,7.0,0.0,,534,11.0,0.1,-0.4,0.6,2.8041943010737156,보통
2017-01-19 13:00:00,2.6,,1.8,39.0,2.9,-9.9,1013.0,1023.8,1.0,1.35,,,7.0,0.0,,533,14.6,0.7,-0.3,0.6,3.3772599631857965,낮음
2017-01-19 14:00:00,3.6,,1.7,41.0,3.2,-8.4,1011.9,1022.6,1.0,1.23,,,9.0,0.0,,477,11.3,1.2,-0.2,0.6,4.533798476242879,보통
2017-01-19 15:00:00,4.6,,1.2,37.0,3.1,-8.8,1010.7,1021.4,1.0,1.03,,,3.0,0.0,,493,9.9,1.5,-0.2,0.6,6.150224905756965,낮음
2017-01-19 16:00:00,4.0,,2.8,33.0,2.7,-10.8,1010.6,1021.3,0.9,0.73,,,8.0,0.0,,585,7.2,1.2,-0.2,0.6,4.069827828630397,낮음
2017-01-19 17:00:00,1.5,,4.3,45.0,3.1,-9.1,1010.5,1021.3,0.7,0.34,,,6.0,3.0,10.0,775,0.7,0.5,-0.2,0.6,0.4446257645566769,보통
2017-01-19 18:00:00,0.1,,3.4,44.0,2.7,-10.7,1010.4,1021.3,0.0,0.06,,,6.0,0.0,,1040,-2.2,0.1,-0.2,0.6,-0.5988252378800862,보통
2017-01-25 15:00:00,0.0,,3.0,32.0,2.0,-14.7,1022.4,1033.4,1.0,1.49,1.7,,0.0,0.0,,1836,0.6,-0.1,-0.6,0.2,-0.4350107219917998,낮음
2017-01-25 16:00:00,0.1,,2.9,30.0,1.8,-15.4,1022.2,1033.2,1.0,1.03,1.6,,0.0,0.0,,1760,0.0,0.0,-0.5,0.2,-0.2525200653433609,낮음
2017-01-26 13:00:00,1.3,,1.5,46.0,3.1,-9.0,1017.1,1028.0,0.9,1.27,1.3,,9.0,2.0,9.0,902,2.9,-0.3,-0.7,0.1,2.34587361166059,보통
2017-01-26 14:00:00,2.8,,1.9,45.0,3.4,-7.9,1015.7,1026.5,0.8,1.15,1.3,,8.0,7.0,10.0,927,3.5,-0.1,-0.6,0.1,3.4907496079636626,보통
2017-01-26 15:00:00,3.0,,1.1,51.0,3.9,-6.1,1014.9,1025.7,0.5,0.84,1.2,,9.0,9.0,10.0,906,2.4,0.1,-0.5,0.1,4.647561370461434,보통
2017-01-26 16:00:00,2.5,,3.1,59.0,4.3,-4.7,1014.2,1025.0,0.0,0.22,1.2,,10.0,7.0,9.0,691,1.0,0.1,-0.5,0.1,2.235395738936325,보통
2017-01-26 17:00:00,2.4,,2.1,61.0,4.4,-4.3,1013.8,1024.6,0.0,0.11,1.2,,10.0,6.0,8.0,609,0.8,0.1,-0.4,0.2,2.880030583331072,보통
2017-01-26 18:00:00,2.3,,2.3,61.0,4.4,-4.4,1012.6,1023.4,0.0,0.03,1.2,,10.0,7.0,7.0,605,0.2,0.0,-0.4,0.2,2.6005708804267726,보통
2017-01-26 19:00:00,2.3,,1.6,67.0,4.8,-3.2,1012.3,1023.1,,,1.2,,,9.0,6.0,543,0.2,0.1,-0.3,0.2,3.274622370048478,보통
2017-01-26 20:00:00,2.4,,3.4,70.0,5.1,-2.5,1010.6,1021.4,,,1.2,,,9.0,6.0,501,0.4,0.1,-0.3,0.2,1.9398191266527602,보통
2017-01-26 21:00:00,2.6,,3.2,72.0,5.3,-1.9,1010.6,1021.3,,,1.2,,10.0,8.0,6.0,494,0.5,0.1,-0.3,0.2,2.2819610519522535,높음
2017-01-26 22:00:00,2.8,,3.8,74.0,5.6,-1.3,1009.2,1019.9,,,1.2,,,9.0,5.0,521,0.7,0.1,-0.3,0.2,2.157259310027642,높음
2017-01-26 23:00:00,3.0,,5.1,78.0,5.9,-0.4,1008.3,1019.0,,,1.2,,,9.0,4.0,574,1.0,0.2,-0.3,0.2,1.7721418884041276,높음
2017-01-27 00:00:00,3.2,0.3,4.7,85.0,6.5,0.9,1007.3,1018.0,,,0.9,,10.0,7.0,4.0,340,1.4,0.2,-0.3,0.2,2.169564200988581,높음
2017-01-27 01:00:00,3.0,,4.8,91.0,6.9,1.6,1006.8,1017.5,,,,,10.0,8.0,2.0,204,1.7,0.3,-0.2,0.2,1.899681399841324,높음
2017-01-27 02:00:00,2.7,,4.4,90.0,6.7,1.2,1007.8,1018.5,,,,,10.0,6.0,10.0,141,1.3,0.3,-0.3,0.2,1.7433630532092308,높음
2017-01-27 03:00:00,1.5,3.0,5.9,82.0,5.6,-1.2,1009.5,1020.3,,,,,7.0,7.0,10.0,634,0.0,0.3,-0.2,0.2,-0.26183780816057456,높음
2017-01-27 15:00:00,0.1,,3.5,31.0,1.9,-15.0,1017.5,1028.4,1.0,1.58,,,0.0,0.0,,1925,6.3,0.9,-0.2,0.3,-0.6628899337141043,낮음
2017-01-27 16:00:00,0.1,,3.2,29.0,1.8,-15.8,1017.5,1028.4,1.0,1.17,,,0.0,0.0,,1997,3.0,0.9,-0.2,0.3,-0.46579683870092914,낮음
2017-01-28 12:00:00,0.2,,1.0,28.0,1.7,-16.2,1017.5,1028.4,1.0,1.63,,,7.0,0.0,,1988,4.1,0.0,-0.4,0.4,1.9535999999999998,낮음
2017-01-28 13:00:00,2.6,,1.4,22.0,1.6,-17.0,1016.5,1027.3,1.0,1.83,,,3.0,0.0,,2000,7.3,0.2,-0.3,0.4,3.824933520073448,낮음
2017-01-28 14:00:00,4.0,,2.0,21.0,1.7,-16.4,1015.3,1026.0,1.0,1.76,,,6.0,0.0,,2000,7.8,0.6,-0.3,0.4,4.6744626411014,낮음
2017-01-28 15:00:00,4.0,,2.3,20.0,1.6,-16.9,1014.2,1024.9,1.0,1.22,,,9.0,0.0,,2000,5.7,0.7,-0.2,0.4,4.427258905254377,낮음
2017-01-28 16:00:00,3.9,,2.6,20.0,1.6,-17.0,1014.1,1024.8,0.5,0.76,,,9.0,0.0,,2000,3.0,0.6,-0.2,0.4,4.09745795689207,낮음
2017-01-28 17:00:00,3.5,,1.1,22.0,1.7,-16.2,1014.7,1025.4,0.5,0.42,,,9.0,0.0,,2000,0.4,0.4,-0.2,0.4,5.1596077786246894,낮음
2017-01-28 18:00:00,2.4,,0.6,29.0,2.1,-13.8,1014.0,1024.8,0.0,0.08,,,9.0,7.0,34.0,2000,0.1,0.1,-0.2,0.4,5.010848526797382,낮음
2017-01-28 19:00:00,1.7,,1.2,34.0,2.3,-12.5,1014.2,1025.0,,,,,,9.0,41.0,2000,0.0,0.1,-0.2,0.4,3.1639880768828323,낮음
2017-01-28 20:00:00,1.4,,1.7,32.0,2.2,-13.5,1013.7,1024.5,,,,,,10.0,36.0,2000,0.1,0.1,-0.2,0.4,2.21690504905348,낮음
2017-01-28 21:00:00,1.3,,2.2,34.0,2.3,-12.8,1013.5,1024.3,,,,,9.0,8.0,35.0,2000,0.0,0.1,-0.2,0.4,1.6139414037194812,낮음
2017-01-28 22:00:00,1.1,,2.0,33.0,2.2,-13.4,1013.4,1024.2,,,,,,10.0,33.0,2000,0.0,0.2,-0.2,0.5,1.5874000253890566,낮음
2017-01-28 23:00:00,1.1,,1.8,35.0,2.3,-12.6,1012.9,1023.7,,,,,,10.0,30.0,2000,0.0,0.2,-0.2,0.4,1.7916115859677364,낮음
2017-01-29 00:00:00,1.1,,1.8,37.0,2.4,-12.0,1012.3,1023.1,,,,,10.0,10.0,27.0,2000,0.0,0.1,-0.2,0.4,1.7916115859677364,낮음
2017-01-29 01:00:00,1.0,,2.2,35.0,2.3,-12.7,1011.7,1022.5,,,,,,10.0,24.0,2000,0.0,0.2,-0.2,0.4,1.292547871050916,낮음
2017-01-29 02:00:00,1.1,,1.3,40.0,2.6,-11.0,1011.6,1022.4,,,,,,10.0,22.0,2000,0.0,0.1,-0.2,0.4,2.401045844367578,보통
2017-01-29 03:00:00,1.1,,1.8,38.0,2.5,-11.6,1011.2,1022.0,,,,,7.0,7.0,10.0,2000,0.0,0.2,-0.2,0.4,1.7916115859677364,낮음
2017-01-29 04:00:00,1.3,,2.6,35.0,2.3,-12.5,1011.0,1021.8,,,,,10.0,8.0,5.0,2000,0.0,0.2,-0.2,0.5,1.280366387847981,낮음
2017-01-29 05:00:00,1.3,,2.1,35.0,2.3,-12.5,1010.9,1021.7,,,,,10.0,6.0,12.0,2000,0.0,0.2,-0.2,0.5,1.7052568022245536,낮음
2017-01-29 06:00:00,1.4,0.0,1.5,37.0,2.5,-11.7,1010.8,1021.6,,,,,10.0,9.0,15.0,2000,0.0,0.2,-0.1,0.4,2.4503311535483387,낮음
2017-01-29 07:00:00,1.6,,2.4,37.0,2.5,-11.5,1010.3,1021.1,,,,,10.0,8.0,14.0,2000,0.0,0.2,-0.2,0.5,1.7645944292899354,낮음
2017-01-29 08:00:00,1.5,,1.5,36.0,2.5,-11.9,1009.9,1020.7,0.0,0.02,,,10.0,8.0,12.0,2000,0.0,0.2,-0.1,0.4,2.554788695436086,낮음
2017-01-29 09:00:00,1.8,,0.9,40.0,2.8,-10.3,1009.9,1020.7,0.0,0.1,,,10.0,8.0,11.0,2000,0.0,0.2,-0.2,0.4,3.7605348333176924,보통
2017-01-29 10:00:00,2.2,,1.2,43.0,3.1,-9.1,1009.8,1020.6,0.0,0.17,,,10.0,8.0,11.0,2000,0.1,0.3,-0.2,0.5,3.678856495654235,보통
2017-01-29 11:00:00,2.5,,1.1,62.0,4.5,-4.0,1009.4,1020.1,0.0,0.27,,,10.0,9.0,10.0,1311,0.3,0.4,-0.1,0.5,4.1355149622981795,보통
2017-01-29 12:00:00,1.7,0.2,1.1,81.0,5.6,-1.2,1009.1,1019.9,0.0,0.26,,,10.0,8.0,6.0,304,0.3,0.3,-0.1,0.4,3.3162407092369697,높음
2017-01-29 13:00:00,1.6,,2.6,89.0,6.1,0.0,1007.4,1018.2,0.0,0.39,,,10.0,7.0,10.0,409,0.5,0.4,-0.1,0.5,1.6054154150453765,높음
2017-01-29 14:00:00,1.0,,2.0,91.0,6.0,-0.3,1006.3,1017.1,0.0,0.25,,,10.0,9.0,10.0,251,0.1,0.3,-0.1,0.5,1.4809495903644923,높음
2017-01-29 15:00:00,0.9,0.8,2.1,92.0,6.0,-0.2,1005.7,1016.5,0.0,0.17,,,10.0,8.0,10.0,209,0.1,0.2,-0.1,0.5,1.278066336367638,높음
2017-01-29 16:00:00,0.6,,0.7,93.0,5.9,-0.4,1005.7,1016.5,0.0,0.15,,,10.0,6.0,10.0,108,0.1,0.2,-0.1,0.5,2.978299283243664,높음
2017-01-29 17:00:00,0.7,,1.1,94.0,6.1,-0.1,1005.7,1016.5,0.0,0.12,0.4,,10.0,9.0,10.0,200,0.1,0.2,-0.1,0.5,2.2921478929104597,높음
2017-01-29 18:00:00,0.5,1.8,0.9,94.0,6.0,-0.3,1005.7,1016.5,0.0,0.04,0.6,0.6,10.0,7.0,10.0,171,0.1,0.2,-0.1,0.5,2.4457512949257185,높음
2017-01-29 19:00:00,0.2,,2.2,95.0,5.9,-0.5,1006.0,1016.8,,,1.1,,10.0,9.0,10.0,157,0.1,0.2,-0.2,0.5,0.4354984506014109,높음
2017-01-29 20:00:00,0.0,,2.1,95.0,5.8,-0.7,1006.2,1017.0,,,1.6,,10.0,9.0,10.0,176,0.1,0.1,-0.1,0.5,0.3168877881895771,높음
2017-02-01 16:00:00,0.1,,3.5,29.0,1.8,-15.8,1017.8,1028.7,1.0,1.23,,,0.0,0.0,,1985,2.0,0.4,-0.2,0.6,-0.6628899337141043,낮음
2017-02-02 13:00:00,0.5,,3.4,33.0,2.1,-13.9,1019.8,1030.7,1.0,1.98,,,0.0,0.0,,1976,6.9,0.0,-0.4,0.5,-0.15732187013524346,낮음
2017-02-02 14:00:00,1.3,,3.7,39.0,2.6,-11.1,1018.9,1029.8,1.0,1.91,,,0.0,0.0,,1964,7.4,0.3,-0.3,0.5,0.5458552858310199,낮음
